module	kind	svg	num	flag	method	score	ocr	draft_ref
requirement_management	arm	armexpg3.svg	213	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	214	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	215	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	216	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	217	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	218	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	219	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	220	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	221	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	222	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	223	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	224	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	225	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	226	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	227	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	228	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	229	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	230	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	231	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	232	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	233	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	234	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	235	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	236	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	237	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	238	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	239	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	240	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	241	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	242	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	243	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	244	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	245	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	246	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	247	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	248	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	249	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	250	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	251	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	252	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	253	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	254	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	255	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	256	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	257	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	258	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	259	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	260	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	261	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	262	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	263	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	264	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	265	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	266	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	267	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	268	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	269	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	270	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	271	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	272	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	273	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	274	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	275	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	276	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	277	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	278	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	279	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	280	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	281	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	282	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	283	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	284	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	285	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	286	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	287	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	288	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	289	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	290	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	291	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	292	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	293	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	294	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	295	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	296	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	297	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	298	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	299	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	300	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	301	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	302	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	303	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	304	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	305	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	306	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	307	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	308	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	309	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	310	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	311	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	312	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	313	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	314	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	315	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	316	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	317	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	318	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	319	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	320	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	321	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	322	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	323	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	324	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	325	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	326	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	327	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	328	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	329	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	330	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	331	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	332	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	333	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	334	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	335	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	336	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	337	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	338	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	339	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	340	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	341	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	342	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	343	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	344	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	345	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	346	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	347	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	348	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	349	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	350	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	351	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	352	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	353	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	354	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	355	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	356	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	357	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	358	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	359	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	360	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	361	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	362	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	363	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	364	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	365	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	366	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	367	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	368	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	369	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	370	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	371	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	372	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	373	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	374	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	375	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	376	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	377	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	378	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	379	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	380	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	381	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	382	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	383	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	384	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	385	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	386	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	387	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	388	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	389	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	390	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	391	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	392	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	393	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	394	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	395	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	396	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	397	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	398	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	399	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	400	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	401	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	402	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	403	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	404	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	405	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	406	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	407	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	408	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	409	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	410	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	411	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	412	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	413	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	414	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	415	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	416	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	417	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	418	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	419	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	420	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	421	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	422	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	423	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	424	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	425	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	426	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	427	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	428	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	429	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	430	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	431	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	432	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	433	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	434	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	435	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	436	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	437	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	438	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	439	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	440	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	441	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	442	broken-svg	broken-svg-coords	0		
requirement_management	arm	armexpg3.svg	443	broken-svg	broken-svg-coords	0		
